ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real,split,Days to deadline
1016052198,Revista DolceVita,Zines,Publishing,EUR,2016-06-12 00:00:00,13000.0,2016-05-13 11:46:52,447.0,0,14,ES,510.64,503.06,14630.25,-0.9763864982630532,29
1016053056,Elma Island: A First Novel,Fiction,Publishing,USD,2013-09-15 00:00:00,15000.0,2013-07-17 18:46:44,3.0,0,1,US,3.0,3.0,15000.0,-0.4810730617700623,59
1016053161,BIG PAPA AND THE TCB- SIX PACK OF COOL CD,Jazz,Music,USD,2013-01-28 00:00:00,3000.0,2012-12-29 04:38:47,3235.0,1,68,US,3235.0,3235.0,3000.0,-1.1181792442657783,29
1016109485,Family Dynamic Debut Demo,Rock,Music,USD,2013-05-25 00:00:00,3000.0,2013-04-30 00:06:30,3090.0,1,54,US,3090.0,3090.0,3000.0,0.9136005690074974,24
1016125600,RICH Living Weekly Planner 2018,Calendars,Publishing,AUD,2017-10-16 00:00:00,22000.0,2017-09-24 22:10:36,10826.0,0,138,AU,736.14,8498.31,17269.8,0.2834416174451879,21
1016129909,"Lifting The Gospel, LLC.",Apparel,Fashion,USD,2016-08-10 00:00:00,25000.0,2016-07-11 19:46:21,50.0,0,1,US,50.0,50.0,25000.0,-0.6699814367164495,29
1016129917,My first book “Firenze in Fiore” (Florence in Bloom) and I want you to have a copy!,Fiction,Publishing,USD,2010-10-21 00:00:00,3500.0,2010-08-22 02:26:24,0.0,0,0,US,0.0,0.0,3500.0,1.0743320890052146,59
1016134549,I want to create the best burger money can buy.,Food,Food,CAD,2014-08-08 00:00:00,1500.0,2014-07-09 19:48:15,0.0,0,0,CA,0.0,0.0,1374.13,1.54222214516043,29
1016137246,"Hide ""It"" in the Hideaway Koozie!",Design,Design,USD,2015-01-11 00:00:00,60000.0,2014-11-12 22:02:11,29.0,0,2,US,29.0,29.0,60000.0,-0.2516003345273984,59
1016145299,Zone 7 Street Arts Initiative,Public Art,Art,USD,2014-02-13 00:00:00,777.0,2014-01-30 21:23:57,42.0,0,3,US,42.0,42.0,777.0,0.5241427485539266,13
1016157553,The Pita Boss Food Truck- We're Almost There!,Food Trucks,Food,USD,2014-07-18 00:00:00,3500.0,2014-06-18 21:28:47,615.0,0,16,US,615.0,615.0,3500.0,-0.6606227337644747,29
1016162015,UFO MUG,Product Design,Design,CAD,2015-12-05 00:00:00,2000.0,2015-11-05 15:35:36,41.0,0,3,CA,31.4,30.01,1463.7,0.859128830486307,29
1016169398,Time2Skate,Spaces,Dance,EUR,2015-06-19 00:00:00,50000.0,2015-05-20 19:48:37,25.0,0,1,DE,28.24,28.25,56495.26,-0.9855089648090531,29
1016174899,Printing Leipzig,Art,Art,USD,2012-11-02 00:00:00,5000.0,2012-10-19 15:07:07,5095.0,1,66,US,5095.0,5095.0,5000.0,0.16776838421012788,13
1016188114,CLAUDE | The table leg with a stereo and LED lights built-in,Technology,Technology,EUR,2016-05-10 00:00:00,25000.0,2016-04-10 14:29:33,827.0,0,26,IT,942.78,938.48,28370.08,-0.15630368925948354,29
1016189114,"Eve's Art World, Peter's Science World, Nicole's Music Worl",Children's Books,Publishing,USD,2012-06-19 00:00:00,3000.0,2012-04-20 03:35:16,0.0,0,0,US,0.0,0.0,3000.0,-1.242555709867271,59
101619746,Jagermeister Showcase + Acoustic Rock Album ,Indie Rock,Music,USD,2011-05-17 00:00:00,8500.0,2011-04-21 09:38:06,85.0,0,2,US,85.0,85.0,8500.0,-0.25316294058193944,25
1016205225,I See Jesus (the film),Shorts,Film & Video,USD,2016-06-29 00:00:00,3000.0,2016-05-30 05:29:45,3010.0,1,31,US,3010.0,3010.0,3000.0,2.320061883962097,29
1016210580,INDIRA – THE FIRST INDIAN GRAND MUSICAL,Musical,Theater,EUR,2016-04-27 00:00:00,15000000.0,2016-02-27 13:08:01,15.0,0,6,ES,16.59,17.1,17104542.97,-0.2335992444044385,59
1016211179,ScratchJr: Coding for Young Kids,Technology,Technology,USD,2014-04-30 00:00:00,25000.0,2014-03-17 12:28:07,77474.74,1,1384,US,77474.74,77474.74,25000.0,-0.7722074859227276,43
1016214424,Airdrop Water Distiller,Hardware,Technology,USD,2015-02-06 00:00:00,10000.0,2015-01-07 00:21:05,1.0,0,1,US,1.0,1.0,10000.0,0.12699227165269714,29
1016227209,Thai Promises,Shorts,Film & Video,USD,2013-08-27 00:00:00,8500.0,2013-07-22 22:48:31,9087.0,1,44,US,9087.0,9087.0,8500.0,2.240005165356726,35
1016228392,Fridhem Skolhuset Lönneberga,Spaces,Food,SEK,2017-03-15 00:00:00,150000.0,2017-02-13 11:31:43,30.0,0,1,SE,3.36,3.4,17023.02,1.3048128011407736,29
1016228922,"Monkeys In Space ""Flying Under the Influence"" Tour",Rock,Music,USD,2012-02-14 00:00:00,2000.0,2012-01-05 09:10:09,2766.0,1,44,US,2766.0,2766.0,2000.0,-0.5803904771258868,39
1016235108,Brenda Lewis Recording Project,Faith,Music,USD,2016-01-28 00:00:00,1000.0,2015-12-29 19:05:33,10.0,0,1,US,10.0,10.0,1000.0,-0.7123012606609918,29
1016242864,Ugo - a Pilgrimage & Novel,Fiction,Publishing,USD,2017-10-16 00:00:00,3192.0,2017-09-25 19:40:25,6824.0,1,83,US,100.0,6824.0,3192.0,-0.09354273218248296,20
1016261967,Small Batch Coffee for the Black,Drinks,Food,CAD,2015-02-16 00:00:00,10000.0,2015-01-17 02:15:46,76.0,0,4,CA,63.51,61.01,8028.26,-0.36254487216962783,29
1016262406,HennaDancer Brings Henna + Silly Knits to the Northeast,Mixed Media,Art,USD,2013-04-11 00:00:00,3500.0,2013-03-12 19:57:08,3787.0,1,45,US,3787.0,3787.0,3500.0,3.024983070474524,29
1016265146,Recording the music of classical guitarist Augustin Barrios,Classical Music,Music,GBP,2014-03-09 00:00:00,2000.0,2014-02-07 12:13:36,2216.0,1,53,GB,3613.84,3677.4,3318.95,-0.3018287363229337,29
1016273264,Moozgit's debut album!!!,Rock,Music,USD,2011-09-06 00:00:00,3500.0,2011-07-08 06:12:02,998.0,0,17,US,998.0,998.0,3500.0,-1.7265743613805613,59
101627618,Finding Faith,Documentary,Film & Video,USD,2012-06-19 00:00:00,4000.0,2012-05-17 02:25:37,4623.19,1,32,US,4623.19,4623.19,4000.0,-0.6948448545922482,32
101628093,Julia Fae: Young Adult Fairy Novel,Fiction,Publishing,USD,2012-11-01 00:00:00,9000.0,2012-10-02 18:30:50,3880.0,0,81,US,3880.0,3880.0,9000.0,-0.6671848011020612,29
1016285327,Life as a Burnt out Punk,Webseries,Film & Video,SEK,2014-11-22 00:00:00,150000.0,2014-10-23 22:40:07,35000.0,0,23,SE,4844.12,4715.14,20207.74,0.3312735150659329,29
1016295491,MAKEASPLASH the multiway swimsuit that plays with your mood,Apparel,Fashion,EUR,2017-04-29 00:00:00,16000.0,2017-02-28 06:17:05,2127.0,0,25,IT,0.0,2331.39,17537.51,-0.7395572976132098,59
1016300339,Inaside in the City,Dance,Dance,USD,2012-06-21 00:00:00,5000.0,2012-05-22 01:59:20,5816.0,1,99,US,5816.0,5816.0,5000.0,0.4807277346027006,29
1016315471,Experiments in Opera Festival on 1/16/12,Music,Music,USD,2011-12-22 00:00:00,2000.0,2011-11-30 13:38:23,2157.0,1,59,US,2157.0,2157.0,2000.0,-1.062182308545895,21
1016321076,The Digression State: Feature Film,Narrative Film,Film & Video,USD,2011-04-14 00:00:00,2000.0,2011-03-14 05:28:06,1201.0,0,5,US,1201.0,1201.0,2000.0,-0.282231358547638,30
1016332080,The Hinckley Brothers Are Making A New Record!,Country & Folk,Music,USD,2015-10-17 00:00:00,30000.0,2015-09-17 17:25:45,30395.01,1,74,US,30395.01,30395.01,30000.0,0.01956859257329064,29
1016334119,OKTV Series 2,Family,Film & Video,AUD,2014-12-15 00:00:00,96500.0,2014-11-14 03:45:58,1324.0,0,7,AU,1150.26,1082.94,78930.15,-1.4253872111375798,30
1016336238,The Cure For The Common Sermon,Nonfiction,Publishing,USD,2013-11-15 00:00:00,15000.0,2013-10-16 21:26:03,760.0,0,7,US,760.0,760.0,15000.0,0.7063470046742988,29
1016353736,"""Visions of Zosimos : Chaos Omen""",Video Games,Games,USD,2012-07-08 00:00:00,30000.0,2012-06-08 15:53:37,4412.0,0,56,US,4412.0,4412.0,30000.0,-0.6819813610846153,29
1016357821,XY - The secure iOS/Android Bluetooth tracking tag,Technology,Technology,USD,2014-04-21 00:00:00,45000.0,2014-02-20 06:00:13,205121.59,1,4091,US,205121.59,205121.59,45000.0,1.6445947169985005,59
1016387751,Fanfare Volume 2,Comics,Comics,USD,2012-08-26 00:00:00,3000.0,2012-06-27 00:08:58,170.0,0,3,US,170.0,170.0,3000.0,-0.4020713235706409,59
1016418105,Sounds Of The World,World Music,Music,EUR,2017-04-06 00:00:00,22000.0,2017-03-07 16:04:06,0.0,0,0,NL,0.0,0.0,23386.09,-0.6558332101049761,29
1016426412,Vermont Children's Television Show Pilot Featuring Mr. Chris,Family,Film & Video,USD,2016-11-14 00:00:00,27500.0,2016-10-11 19:30:30,29594.0,1,267,US,8251.0,29594.0,27500.0,0.2380261713254473,33
1016432558,"Knot Dice: Celtic Knot Games, Puzzles, and Art",Tabletop Games,Games,USD,2015-05-01 00:00:00,25000.0,2015-04-02 15:00:21,97197.11,1,2224,US,97197.11,97197.11,25000.0,1.203804006789817,28
1016446771,I Taught You Well,Children's Books,Publishing,USD,2016-05-06 00:00:00,4000.0,2016-04-07 11:03:36,46.0,0,4,US,46.0,46.0,4000.0,-1.6366913459809926,28
1016459724,Prong Shield V3,Product Design,Design,USD,2017-03-23 00:00:00,3000.0,2017-02-06 16:42:49,151.0,0,3,US,0.0,151.0,3000.0,1.5574620150785232,44
1016466399,GBS Detroit Presents Names Unlisted,Indie Rock,Music,USD,2012-08-03 00:00:00,600.0,2012-07-18 21:54:57,680.0,1,19,US,680.0,680.0,600.0,0.7686866312161734,15
1016471142,"Swap Meets, Churches, & Broken Dreams",Photography,Photography,USD,2013-06-30 00:00:00,525.0,2013-05-31 18:28:00,650.0,1,13,US,650.0,650.0,525.0,-0.12278925803149918,29
1016473158,Elysian Shadows Next-Gen 2D RPG for Dreamcast & Steam & OUYA,Video Games,Games,USD,2014-08-31 00:00:00,150000.0,2014-08-01 20:03:54,185322.67,1,2282,US,185322.67,185322.67,150000.0,-1.8197399272149968,29
1016495040,Help Get Band Tees & Pop Culture to Oz Comic Con,Events,Comics,AUD,2015-03-28 00:00:00,2000.0,2015-02-26 06:29:42,100.0,0,3,AU,78.75,75.51,1510.12,-0.12276233760668274,29
1016495593,Religious Drug Album,Hip-Hop,Music,USD,2014-01-18 00:00:00,7727.0,2013-12-19 01:41:17,670.0,0,12,US,670.0,670.0,7727.0,-0.4241993795163433,29
1016495739,Tempters: An Infernally Clever Board Game,Tabletop Games,Games,USD,2014-07-04 00:00:00,15000.0,2014-06-04 14:36:52,15060.0,1,50,US,15060.0,15060.0,15000.0,1.5479088352380153,29
1016513635,Little Artistas Mural Van,Public Art,Art,USD,2016-04-23 00:00:00,10000.0,2016-04-07 16:05:19,10892.0,1,55,US,10892.0,10892.0,10000.0,0.9834540496954032,15
1016519437,Collateral,Video Games,Games,USD,2013-08-11 00:00:00,15000.0,2013-07-12 20:21:22,16057.0,1,300,US,16057.0,16057.0,15000.0,0.31533894632063736,29
101651950,Fly goggles fly! Finally a t-shirt that is more than useful,Ready-to-wear,Fashion,EUR,2016-11-20 00:00:00,10000.0,2016-10-18 20:39:24,304.0,0,18,IT,109.78,322.0,10591.99,0.4146872823377896,32
1016525409,Hunger - Zombie Horror/Love Story Feature Film,Narrative Film,Film & Video,USD,2014-03-14 00:00:00,57000.0,2014-02-12 16:01:59,19926.0,0,78,US,19926.0,19926.0,57000.0,1.440317051482377,29
101652700,Kooperman on the Big Screen!,Comedy,Film & Video,CAD,2015-11-11 00:00:00,2870.0,2015-10-12 01:38:55,2870.0,1,94,CA,2216.24,2157.08,2157.08,-2.0872077177477664,29
1016539731,Slip Grip - 100% Organic Beeswax Glasses Grip,Ready-to-wear,Fashion,USD,2014-10-01 00:00:00,5000.0,2014-08-08 23:51:03,0.0,0,0,US,0.0,0.0,5000.0,-0.7978418362658676,53
1016549487,SurfEasy | Plug in Privacy,Technology,Technology,USD,2011-09-19 00:00:00,12500.0,2011-08-15 15:24:59,69404.13,1,1093,US,69404.13,69404.13,12500.0,0.07857619792672184,34
101656401,the White Wolf,Video Art,Art,USD,2017-07-27 00:00:00,5000.0,2017-06-27 15:53:46,10249.0,1,55,US,1525.0,10249.0,5000.0,-0.5494356784304683,29
1016566206,Social behavior in technical communities,Wearables,Technology,USD,2014-07-27 00:00:00,4000.0,2014-06-27 22:47:40,65.0,0,5,US,65.0,65.0,4000.0,-0.7059420065511822,29
1016568508,Aquor: The Ultimate Outdoor Faucet & Garden Hose Connector,Product Design,Design,USD,2015-06-22 00:00:00,35000.0,2015-05-18 18:44:37,38668.0,1,215,US,38668.0,38668.0,35000.0,-0.3838075557824014,34
1016578965,Taking it to the next level.,Fashion,Fashion,USD,2015-04-17 00:00:00,10000.0,2015-03-17 23:43:36,0.0,0,0,US,0.0,0.0,10000.0,-0.003397253850660184,30
1016581867,The Crankset Project 2016 Calendar,Fine Art,Photography,USD,2015-10-01 00:00:00,2500.0,2015-09-08 17:57:25,85.0,0,3,US,85.0,85.0,2500.0,-1.400390835841221,22
1016583750,colorspike - create in color,Gadgets,Technology,USD,2017-11-17 00:00:00,120000.0,2017-10-03 17:06:22,355212.0,1,663,US,64001.0,355212.0,120000.0,-0.2630366588287154,44
1016588955,House of Puff,Candles,Crafts,USD,2016-06-24 00:00:00,300.0,2016-05-25 20:47:49,40.0,0,2,US,40.0,40.0,300.0,-0.2930273554159515,29
101658918,The New Game- Treasure of Ernest Loy - PLUS,Games,Games,USD,2014-03-04 00:00:00,45000.0,2014-02-03 19:07:10,0.0,0,0,US,0.0,0.0,45000.0,0.3190861141633404,28
1016620462,SchoolDaze: We are live!!! #SupportUs&Give,Software,Technology,USD,2017-03-23 00:00:00,50000.0,2017-02-21 18:04:33,6321.0,0,27,US,290.0,6321.0,50000.0,0.5392343359575851,29
1016630794,City Animals independent cartoon series,Animation,Film & Video,USD,2017-01-09 00:00:00,12000.0,2016-12-10 02:18:20,0.0,0,0,US,0.0,0.0,12000.0,0.5683843254841412,29
1016630987,Don't Walk Among the Dead - A Post Apocalyptic Short Film,Thrillers,Film & Video,CAD,2016-09-15 00:00:00,9800.0,2016-08-16 17:51:01,11102.0,1,94,CA,908.4,8411.24,7424.8,-0.7883937867938441,29
1016645441,The Men Of Narrow Fjord--A Collection by Derek Clarkson,Fashion,Fashion,USD,2012-02-03 00:00:00,5000.0,2011-12-05 20:52:21,5743.51,1,106,US,5743.51,5743.51,5000.0,-0.4185104230911836,59
1016645962,Sympic,Web,Technology,GBP,2015-02-25 00:00:00,3000.0,2015-01-26 22:07:46,2.0,0,2,GB,3.0,3.09,4633.13,-0.30868765973661383,29
1016650418,Supporting Travellers in Tennessee,Community Gardens,Food,USD,2017-10-15 00:00:00,600.0,2017-09-13 22:01:05,11.0,0,2,US,0.0,11.0,600.0,-1.0232854899534158,31
1016661405,"X STAND-Multi-functional Laptop, Tablet, Smartphone Stand.",Product Design,Design,USD,2016-04-24 00:00:00,3500.0,2016-02-24 16:51:07,24836.9,1,430,US,24836.9,24836.9,3500.0,-0.7698203579239697,59
1016665592,The Most of Things: an unusual short film that needs that last bit of funding!,Shorts,Film & Video,USD,2010-04-17 00:00:00,500.0,2010-03-16 18:46:56,1270.0,1,31,US,1270.0,1270.0,500.0,1.8881469627482856,31
1016666033,The Colorboration Project Chicago,Performance Art,Art,USD,2011-03-10 00:00:00,850.0,2011-02-08 19:05:24,875.0,1,24,US,875.0,875.0,850.0,-1.5334198099629397,29
1016668143,The Algorithm (Sci Fi Short),Shorts,Film & Video,AUD,2014-02-14 00:00:00,3500.0,2014-01-14 00:19:33,1371.0,0,16,AU,1233.32,1238.26,3161.13,0.7446535826196361,30
1016669929,The Ochion Jewell Quartet's Debut Album,Indie Rock,Music,USD,2011-03-20 00:00:00,3600.0,2011-01-19 01:31:52,3706.0,1,47,US,3706.0,3706.0,3600.0,1.5844138990355514,59
1016673585,Carter's Play by Josh McIlvain,Theater,Theater,USD,2012-04-26 00:00:00,4000.0,2012-03-27 03:45:00,4025.0,1,68,US,4025.0,4025.0,4000.0,0.8329324890845609,29
1016676549,Newer way to Scale Fish!,Product Design,Design,USD,2015-12-04 00:00:00,8000.0,2015-11-04 22:01:36,0.0,0,0,US,0.0,0.0,8000.0,-0.2950218581709457,29
1016698081,Help National Lines record their first EP!,Rock,Music,USD,2015-03-01 00:00:00,4500.0,2015-01-22 08:17:11,4634.0,1,52,US,4634.0,4634.0,4500.0,0.055390929737560816,37
1016708812,HOW BIG LITTLE IS,Documentary,Film & Video,USD,2013-11-15 00:00:00,15000.0,2013-10-16 00:42:06,18503.0,1,308,US,18503.0,18503.0,15000.0,0.9775289311282234,29
1016716766,30/90 Gallery Show,Photography,Photography,USD,2016-01-23 00:00:00,800.0,2016-01-05 03:58:31,866.0,1,20,US,866.0,866.0,800.0,-0.6244582952729304,17
101671707,How The Hours Went,Documentary,Film & Video,USD,2016-09-25 00:00:00,6500.0,2016-08-26 04:11:16,336.0,0,4,US,335.0,336.0,6500.0,0.7609362379036712,29
1016728092,"Pulp:  A smoky, sensuous, sexy story of 1950s lesbian life and love  ",Theater,Theater,USD,2010-05-02 00:00:00,2000.0,2010-03-10 03:02:35,2225.0,1,38,US,2225.0,2225.0,2000.0,0.049418658054837486,52
101672906,"Don't compromise for convenience, take a fresh look ...",Food,Food,GBP,2013-03-07 00:00:00,5000.0,2013-02-05 01:08:25,110.0,0,4,GB,172.83,165.32,7514.39,-1.0982126749652503,29
1016731523,Coffee Brake Mug: C(?????) D?s???. ?,Product Design,Design,USD,2016-04-18 00:00:00,56000.0,2016-03-16 14:42:35,35668.0,0,691,US,35668.0,35668.0,56000.0,-0.029481192740441593,32
1016740457,The Algernon Files 3.0,Tabletop Games,Games,USD,2014-08-02 00:00:00,2500.0,2014-07-04 00:19:04,2585.0,1,117,US,2585.0,2585.0,2500.0,1.0308101424683802,28
1016749365,The Silent Playground of Magical Wishes!,Graphic Novels,Comics,USD,2015-02-06 00:00:00,10000.0,2015-01-06 23:06:50,325.0,0,13,US,325.0,325.0,10000.0,-0.3159330441436424,30
1016755401,To Paint The Sky's Next EP,Rock,Music,USD,2011-07-30 00:00:00,500.0,2011-05-19 04:19:38,220.0,0,7,US,220.0,220.0,500.0,-0.4523080276319678,71
1016755974,TK GO,Graphic Novels,Comics,GBP,2016-12-31 00:00:00,3500.0,2016-12-01 14:01:46,273.0,0,11,GB,145.96,337.52,4327.18,2.159987443050124,29
1016756535,Something To Do's NEW ALBUM!,Music,Music,USD,2012-04-22 00:00:00,5000.0,2012-03-08 15:57:09,5473.0,1,119,US,5473.0,5473.0,5000.0,-1.8277555152791327,44
1016770882,Coffin Syrup - Enamel Pin Badge,Accessories,Fashion,SEK,2017-12-21 00:00:00,5380.0,2017-11-21 18:25:12,7290.0,1,57,SE,257.7,869.94,642.01,0.5126909779610229,29
1016776921,Bring Sierra Lauren's EP To Life!,Indie Rock,Music,USD,2017-09-03 00:00:00,20000.0,2017-08-04 17:50:58,20920.0,1,89,US,915.0,20920.0,20000.0,-1.0095857612444334,29
1016781421,Fantasy Funding,Children's Books,Publishing,GBP,2015-10-02 00:00:00,675.0,2015-08-13 14:54:48,236.0,0,16,GB,367.13,357.94,1023.78,-0.8615601777626251,49
1016811197,Nature's Angels inspires children to use their imagination.,Children's Books,Publishing,USD,2014-05-22 00:00:00,1450.0,2014-04-22 01:11:40,0.0,0,0,US,0.0,0.0,1450.0,-0.04308224681745968,29
1016814310,We make a movie and you get immortalized!,Shorts,Film & Video,USD,2009-12-29 00:00:00,3000.0,2009-09-30 22:18:06,3034.74,1,39,US,3034.74,3034.74,3000.0,1.2661092288780191,89
1016816389,Give the Angels wings,Performances,Dance,CAD,2014-09-06 00:00:00,9000.0,2014-08-03 18:50:28,11791.0,1,127,CA,10800.19,10661.9,8138.17,-0.9815705219109994,33
101682275,HI,Apps,Technology,USD,2015-04-27 00:00:00,10000.0,2015-02-26 18:59:26,70.0,0,4,US,70.0,70.0,10000.0,-1.833639002099108,59
1016838613,"""The Kris and Berman Show"" Adult Animated Series Pilot",Animation,Film & Video,USD,2012-09-28 00:00:00,20000.0,2012-08-14 18:18:54,4315.0,0,39,US,4315.0,4315.0,20000.0,-0.2288320698704596,44
1016845672,Classical meets Jazz in an album to inspire young musicians.,Classical Music,Music,CAD,2013-12-09 00:00:00,25000.0,2013-10-10 18:32:47,32444.0,1,163,CA,31337.96,30449.55,23463.16,-0.2512518426893489,59
1016855867,We Love Your Pets and People at FacesByPlaces.com,Web,Technology,USD,2014-10-04 00:00:00,20000.0,2014-09-04 04:03:55,0.0,0,0,US,0.0,0.0,20000.0,0.7933676613634754,29
1016861769,Urban Tour Project,Product Design,Design,USD,2013-04-29 00:00:00,25000.0,2013-03-25 17:32:12,39217.0,1,204,US,39217.0,39217.0,25000.0,0.4495049661813144,34
1016879264,Bintou: Giving Harlem Relevant Theatre ,Theater,Theater,USD,2010-05-22 00:00:00,2550.0,2010-03-25 03:11:22,0.0,0,0,US,0.0,0.0,2550.0,-0.8754526965571279,57
1016881185,City of Gray,Indie Rock,Music,USD,2012-11-09 00:00:00,7000.0,2012-10-10 21:53:12,7890.0,1,122,US,7890.0,7890.0,7000.0,-2.5600269403251086,29
101688479,"REDD: The Most Bad Ass Indie SciFi Adventure Movie, EVER!",Film & Video,Film & Video,USD,2012-06-03 00:00:00,5250.0,2012-05-01 02:23:46,5915.5,1,96,US,5915.5,5915.5,5250.0,-1.0974481366958595,32
1016891532,Artizens,Video Games,Games,USD,2013-02-18 00:00:00,30000.0,2013-01-19 00:04:45,52616.0,1,1558,US,52616.0,52616.0,30000.0,0.7619045901605057,29
1016896948,Follow the Westboro baptist  church in a rainbow bus,Video,Journalism,USD,2014-09-09 00:00:00,1000.0,2014-07-11 18:41:02,21.0,0,3,US,21.0,21.0,1000.0,0.03294622894291546,59
1016899157,Musée du cirque Gilles MAIGNANT : NICE CIRCUS CABARET,Performance Art,Art,EUR,2015-10-25 00:00:00,1000000.0,2015-08-26 19:38:53,100.0,0,1,FR,115.34,110.17,1101697.72,-0.8255133925803028,59
1016904319,The Adventures of Melvin and Me,Comics,Comics,USD,2016-09-13 00:00:00,6500.0,2016-07-15 18:28:52,1621.0,0,47,US,860.0,1621.0,6500.0,1.1979395328422469,59
1016916700,Celebrate Peace and Joy Day October 1 2014,Music,Music,USD,2014-08-10 00:00:00,5000.0,2014-06-26 21:14:55,146.0,0,4,US,146.0,146.0,5000.0,-0.466864963899889,44
1016918437,My First Language Lesson by Chatterfun Media,Children's Books,Publishing,USD,2013-10-21 00:00:00,15000.0,2013-09-19 03:14:38,29.0,0,1,US,29.0,29.0,15000.0,2.2063451961310565,31
1016931006,Here Comes Jason Lightning Tiger!,Music,Music,USD,2013-09-11 00:00:00,3000.0,2013-08-12 18:08:37,0.0,0,0,US,0.0,0.0,3000.0,1.0853769237098907,29
1016931193,Daylight Hours,Video Games,Games,GBP,2016-08-24 00:00:00,200.0,2016-07-25 14:32:37,3.0,0,2,GB,0.0,3.96,264.25,0.6021764636449144,29
1016931493,Milly Zantow: Recycling Pioneer,Installations,Art,USD,2015-05-06 00:00:00,5000.0,2015-04-06 16:41:17,1125.0,0,16,US,1125.0,1125.0,5000.0,0.21495600458505554,29
1016933370,Manufacture of Bijouz Full Figured Fashion,Fashion,Fashion,USD,2012-11-08 00:00:00,2000.0,2012-09-24 09:42:13,100.0,0,7,US,100.0,100.0,2000.0,0.14446151770117152,44
1016942335,Culinary Mushroom Project,Small Batch,Food,USD,2014-08-09 00:00:00,500.0,2014-07-10 21:58:45,500.0,1,11,US,500.0,500.0,500.0,-1.3561226826881414,29
101695472,Shadow Of Valor: The Darkness Endures,Fantasy,Film & Video,GBP,2014-05-23 00:00:00,1000.0,2014-04-23 13:20:42,227.0,0,8,GB,381.24,382.28,1684.07,-0.41874909540258304,29
1016968508,The Road to Pannonia,Jazz,Music,USD,2017-11-15 00:00:00,5500.0,2017-09-20 03:46:04,5695.71,1,65,US,0.0,5695.71,5500.0,-0.09147289586619778,55
1016972003,Chocky Hendreth's Doppelgäng,Fashion,Fashion,GBP,2015-01-18 00:00:00,5000.0,2014-12-19 14:09:08,333.0,0,7,GB,519.14,498.99,7492.32,-0.05038692865828109,29
1016985196,Breaking The Chains,Drama,Film & Video,USD,2015-12-14 00:00:00,7500.0,2015-10-15 00:15:01,6.0,0,2,US,6.0,6.0,7500.0,-1.0609315593901478,59
1016995738,Rotary combustion engine,Fabrication Tools,Technology,USD,2016-05-24 00:00:00,17000.0,2016-03-25 22:39:28,115.0,0,6,US,115.0,115.0,17000.0,-1.9336201271250408,59
1017011422,Electric Car,Technology,Technology,MXN,2017-09-13 00:00:00,40000000.0,2017-08-19 01:19:23,510.0,0,2,MX,0.0,28.87,2263980.08,-0.0960381536191787,24
1017015636,"Support ""Red Light, Green Light"" in its second festival!",Theater,Theater,USD,2012-08-02 00:00:00,1000.0,2012-07-23 22:55:19,25.0,0,1,US,25.0,25.0,1000.0,0.3428173110596896,9
1017019083,F*** You Kitty Jenkins,Comic Books,Comics,GBP,2014-10-30 00:00:00,1000.0,2014-09-30 19:19:47,1894.0,1,87,GB,3074.78,3024.59,1596.93,0.3023403604763464,29
1017019316,STOCKHOLM - Uffe Persson 2017,Music Videos,Film & Video,SEK,2017-04-19 00:00:00,25000.0,2017-03-20 07:48:59,1350.0,0,5,SE,0.0,149.83,2774.66,-1.008570645017384,29
1017025135,Madhouse Hospital,Horror,Film & Video,USD,2015-10-05 00:00:00,400.0,2015-09-05 15:34:33,0.0,0,0,US,0.0,0.0,400.0,0.43293081532159183,29
1017028507,Blip Festival Tokyo 2012: A Photographic Documentary,Photography,Photography,USD,2012-09-13 00:00:00,4000.0,2012-08-14 23:53:26,4163.0,1,95,US,4163.0,4163.0,4000.0,-0.2300558891105267,29
1017060384,He's Still In The Blessing Business.,Faith,Music,USD,2016-04-04 00:00:00,10000.0,2016-02-07 03:16:58,5.0,0,1,US,5.0,5.0,10000.0,1.0805118213071716,56
1017076764,Proven Reality,Technology,Technology,USD,2015-10-01 00:00:00,100000.0,2015-08-19 17:11:20,253.0,0,6,US,253.0,253.0,100000.0,-0.15916782205454275,42
101708020,FAITHFUL NEIGHBORS,Comedy,Film & Video,USD,2017-05-25 00:00:00,201700.0,2017-04-25 21:25:24,11413.0,0,64,US,2730.0,11413.0,201700.0,1.2764756303550149,29
1017085306,Atrebla Fashions: Women's Apparel,Fashion,Fashion,CAD,2014-05-01 00:00:00,5000.0,2014-04-04 23:54:03,60.0,0,1,CA,54.39,54.72,4559.96,-0.8256209172658137,26
1017093616,CawneQuest: New Reign - A Unique Fantasy Tabletop Card Game,Tabletop Games,Games,USD,2017-03-04 00:00:00,50000.0,2017-02-01 22:57:51,2176.0,0,21,US,1607.0,2176.0,50000.0,0.8321643904563887,30
1017106495,"""Lil' G"" Character Education Book Series",Children's Books,Publishing,USD,2016-08-19 00:00:00,10000.0,2016-07-21 01:41:23,1.0,0,1,US,0.0,1.0,10000.0,-0.8657585234121921,28
1017108145,DUCK BEACH,Documentary,Film & Video,USD,2011-05-24 00:00:00,15000.0,2011-04-23 22:48:20,16346.0,1,152,US,16346.0,16346.0,15000.0,0.8910401366467763,30
